[200~+-------------------------------+------------+---------------------+------------+-------------+----------------+--------+----------+-------------+-----------------+--------+----------------+--------+------------------+-------+
| Trial name                    | status     | loc                 | dataname   | diffusion   |   dropout_prob |   head | if_gat   | if_linear   |   learning_rate |   nhid |   weight_decay |   iter |   total time (s) |   acc |
| training_function_9c78e_00059 | TERMINATED | 172.16.3.10:4053241 | Cora       | sym         |            0.5 |     16 | False    | False       |          0.0001 |     64 |         0.0001 |      1 |          17.8032 | 0.714 |
| training_function_9c78e_00060 | TERMINATED | 172.16.3.10:4053749 | Cora       | sym         |            0.1 |      4 | True     | False       |          1e-05  |     64 |         0.0001 |      1 |          41.4242 | 0.78  |
| training_function_9c78e_00061 | TERMINATED | 172.16.3.10:4054281 | Cora       | sym         |            0.5 |      4 | True     | False       |          1e-05  |     64 |         0.0001 |      1 |          27.9044 | 0.786 |
| training_function_9c78e_00062 | TERMINATED | 172.16.3.10:4054556 | Cora       | sym         |            0.1 |      8 | True     | False       |          1e-05  |     64 |         0.0001 |      1 |          45.0889 | 0.788 |
| training_function_9c78e_00063 | TERMINATED | 172.16.3.10:4055749 | Cora       | sym         |            0.5 |      8 | True     | False       |          1e-05  |     64 |         0.0001 |      1 |          40.075  | 0.789 |
| training_function_9c78e_00064 | TERMINATED | 172.16.3.10:4056024 | Cora       | sym         |            0.1 |     16 | True     | False       |          1e-05  |     64 |         0.0001 |      1 |          92.751  | 0.793 |
| training_function_9c78e_00065 | TERMINATED | 172.16.3.10:4056834 | Cora       | sym         |            0.5 |     16 | True     | False       |          1e-05  |     64 |         0.0001 |      1 |          75.2788 | 0.795 |
| training_function_9c78e_00066 | TERMINATED | 172.16.3.10:4057074 | Cora       | sym         |            0.1 |      4 | False    | False       |          1e-05  |     64 |         0.0001 |      1 |          46.1675 | 0.632 |
| training_function_9c78e_00067 | TERMINATED | 172.16.3.10:4057770 | Cora       | sym         |            0.5 |      4 | False    | False       |          1e-05  |     64 |         0.0001 |      1 |          15.9182 | 0.625 |
| training_function_9c78e_00068 | TERMINATED | 172.16.3.10:4058548 | Cora       | sym         |            0.1 |      8 | False    | False       |          1e-05  |     64 |         0.0001 |      1 |          17.3543 | 0.632 |
| training_function_9c78e_00069 | TERMINATED | 172.16.3.10:4059123 | Cora       | sym         |            0.5 |      8 | False    | False       |          1e-05  |     64 |         0.0001 |      1 |          34.3186 | 0.625 |
| training_function_9c78e_00070 | TERMINATED | 172.16.3.10:4059570 | Cora       | sym         |            0.1 |     16 | False    | False       |          1e-05  |     64 |         0.0001 |      1 |          17.8751 | 0.629 |
| training_function_9c78e_00071 | TERMINATED | 172.16.3.10:4060169 | Cora       | sym         |            0.5 |     16 | False    | False       |          1e-05  |     64 |         0.0001 |      1 |          20.2417 | 0.625 |
| training_function_9c78e_00072 | TERMINATED | 172.16.3.10:4060315 | Cora       | sym         |            0.1 |      4 | True     | False       |          0.0001 |    128 |         0.0001 |      1 |          37.7238 | 0.785 |
| training_function_9c78e_00073 | TERMINATED | 172.16.3.10:4060491 | Cora       | sym         |            0.5 |      4 | True     | False       |          0.0001 |    128 |         0.0001 |      1 |          31.6497 | 0.791 |
| training_function_9c78e_00074 | TERMINATED | 172.16.3.10:4060930 | Cora       | sym         |            0.1 |      8 | True     | False       |          0.0001 |    128 |         0.0001 |      1 |          90.3078 | 0.778 |
| training_function_9c78e_00075 | TERMINATED | 172.16.3.10:4061468 | Cora       | sym         |            0.5 |      8 | True     | False       |          0.0001 |    128 |         0.0001 |      1 |          48.3599 | 0.786 |
| training_function_9c78e_00076 | TERMINATED | 172.16.3.10:4062237 | Cora       | sym         |            0.1 |     16 | True     | False       |          0.0001 |    128 |         0.0001 |      1 |          72.3558 | 0.777 |
| training_function_9c78e_00077 | TERMINATED | 172.16.3.10:4062434 | Cora       | sym         |            0.5 |     16 | True     | False       |          0.0001 |    128 |         0.0001 |      1 |          92.39   | 0.783 |
| training_function_9c78e_00078 | TERMINATED | 172.16.3.10:4063880 | Cora       | sym         |            0.1 |      4 | False    | False       |          0.0001 |    128 |         0.0001 |      1 |          20.1645 | 0.688 |
| training_function_9c78e_00079 | TERMINATED | 172.16.3.10:4064839 | Cora       | sym         |            0.5 |      4 | False    | False       |          0.0001 |    128 |         0.0001 |      1 |          20.4289 | 0.714 |
| training_function_9c78e_00080 | TERMINATED | 172.16.3.10:4065100 | Cora       | sym         |            0.1 |      8 | False    | False       |          0.0001 |    128 |         0.0001 |      1 |          44.1126 | 0.688 |
| training_function_9c78e_00081 | TERMINATED | 172.16.3.10:4065521 | Cora       | sym         |            0.5 |      8 | False    | False       |          0.0001 |    128 |         0.0001 |      1 |          17.0891 | 0.714 |
| training_function_9c78e_00082 | TERMINATED | 172.16.3.10:4065812 | Cora       | sym         |            0.1 |     16 | False    | False       |          0.0001 |    128 |         0.0001 |      1 |          20.9895 | 0.688 |
| training_function_9c78e_00083 | TERMINATED | 172.16.3.10:4066348 | Cora       | sym         |            0.5 |     16 | False    | False       |          0.0001 |    128 |         0.0001 |      1 |          17.0871 | 0.714 |
| training_function_9c78e_00084 | TERMINATED | 172.16.3.10:4066534 | Cora       | sym         |            0.1 |      4 | True     | False       |          1e-05  |    128 |         0.0001 |      1 |          39.788  | 0.78  |
| training_function_9c78e_00085 | TERMINATED | 172.16.3.10:4067002 | Cora       | sym         |            0.5 |      4 | True     | False       |          1e-05  |    128 |         0.0001 |      1 |          34.0912 | 0.786 |
| training_function_9c78e_00086 | TERMINATED | 172.16.3.10:4067260 | Cora       | sym         |            0.1 |      8 | True     | False       |          1e-05  |    128 |         0.0001 |      1 |          74.7364 | 0.788 |
| training_function_9c78e_00087 | TERMINATED | 172.16.3.10:4067547 | Cora       | sym         |            0.5 |      8 | True     | False       |          1e-05  |    128 |         0.0001 |      1 |          44.8832 | 0.789 |
| training_function_9c78e_00088 | TERMINATED | 172.16.3.10:4068599 | Cora       | sym         |            0.1 |     16 | True     | False       |          1e-05  |    128 |         0.0001 |      1 |          88.8726 | 0.793 |
| training_function_9c78e_00089 | TERMINATED | 172.16.3.10:4068724 | Cora       | sym         |            0.5 |     16 | True     | False       |          1e-05  |    128 |         0.0001 |      1 |          75.6193 | 0.795 |
| training_function_9c78e_00090 | TERMINATED | 172.16.3.10:4069734 | Cora       | sym         |            0.1 |      4 | False    | False       |          1e-05  |    128 |         0.0001 |      1 |          17.6169 | 0.632 |
| training_function_9c78e_00091 | TERMINATED | 172.16.3.10:4070609 | Cora       | sym         |            0.5 |      4 | False    | False       |          1e-05  |    128 |         0.0001 |      1 |          17.3195 | 0.625 |
| training_function_9c78e_00092 | TERMINATED | 172.16.3.10:4070742 | Cora       | sym         |            0.1 |      8 | False    | False       |          1e-05  |    128 |         0.0001 |      1 |          46.6397 | 0.629 |
| training_function_9c78e_00093 | TERMINATED | 172.16.3.10:4071423 | Cora       | sym         |            0.5 |      8 | False    | False       |          1e-05  |    128 |         0.0001 |      1 |          17.3208 | 0.625 |
| training_function_9c78e_00094 | TERMINATED | 172.16.3.10:4072029 | Cora       | sym         |            0.1 |     16 | False    | False       |          1e-05  |    128 |         0.0001 |      1 |          20.2788 | 0.632 |
| training_function_9c78e_00095 | TERMINATED | 172.16.3.10:4072294 | Cora       | sym         |            0.5 |     16 | False    | False       |          1e-05  |    128 |         0.0001 |      1 |          17.5884 | 0.625 |
+-------------------------------+------------+---------------------+------------+-------------+----------------+--------+----------+-------------+-----------------+--------+----------------+--------+------------------+-------+
###U=T^3
Number of trials: 192/192 (192 TERMINATED)
+-------------------------------+------------+---------------------+------------+-------------+----------------+--------+----------+-------------+-----------------+--------+----------------+--------+------------------+-------+
| Trial name                    | status     | loc                 | dataname   | diffusion   |   dropout_prob |   head | if_gat   | if_linear   |   learning_rate |   nhid |   weight_decay |   iter |   total time (s) |   acc |
|-------------------------------+------------+---------------------+------------+-------------+----------------+--------+----------+-------------+-----------------+--------+----------------+--------+------------------+-------|
| training_function_46a9e_00000 | TERMINATED | 172.16.3.10:4099433 | Cora       | sym         |            0.1 |      4 | True     | False       |          0.0001 |     64 |         1e-05  |      1 |          44.1804 | 0.767 |
| training_function_46a9e_00001 | TERMINATED | 172.16.3.10:4099434 | Cora       | randomwalk  |            0.1 |      4 | True     | False       |          0.0001 |     64 |         1e-05  |      1 |          55.8028 | 0.777 |
| training_function_46a9e_00002 | TERMINATED | 172.16.3.10:4099437 | Cora       | sym         |            0.5 |      4 | True     | False       |          0.0001 |     64 |         1e-05  |      1 |          46.3497 | 0.781 |
| training_function_46a9e_00003 | TERMINATED | 172.16.3.10:4099439 | Cora       | randomwalk  |            0.5 |      4 | True     | False       |          0.0001 |     64 |         1e-05  |      1 |          83.8011 | 0.789 |
| training_function_46a9e_00004 | TERMINATED | 172.16.3.10:4101939 | Cora       | sym         |            0.1 |      8 | True     | False       |          0.0001 |     64 |         1e-05  |      1 |          57.7551 | 0.777 |
| training_function_46a9e_00005 | TERMINATED | 172.16.3.10:4102088 | Cora       | randomwalk  |            0.1 |      8 | True     | False       |          0.0001 |     64 |         1e-05  |      1 |          61.2848 | 0.778 |
| training_function_46a9e_00006 | TERMINATED | 172.16.3.10:4102742 | Cora       | sym         |            0.5 |      8 | True     | False       |          0.0001 |     64 |         1e-05  |      1 |          66.5725 | 0.783 |
| training_function_46a9e_00007 | TERMINATED | 172.16.3.10:4104258 | Cora       | randomwalk  |            0.5 |      8 | True     | False       |          0.0001 |     64 |         1e-05  |      1 |         111.26   | 0.797 |
| training_function_46a9e_00008 | TERMINATED | 172.16.3.10:4105165 | Cora       | sym         |            0.1 |     16 | True     | False       |          0.0001 |     64 |         1e-05  |      1 |          85.7958 | 0.782 |
| training_function_46a9e_00009 | TERMINATED | 172.16.3.10:4105471 | Cora       | randomwalk  |            0.1 |     16 | True     | False       |          0.0001 |     64 |         1e-05  |      1 |          92.8876 | 0.786 |
| training_function_46a9e_00010 | TERMINATED | 172.16.3.10:4106037 | Cora       | sym         |            0.5 |     16 | True     | False       |          0.0001 |     64 |         1e-05  |      1 |         105.395  | 0.774 |
| training_function_46a9e_00011 | TERMINATED | 172.16.3.10:4108936 | Cora       | randomwalk  |            0.5 |     16 | True     | False       |          0.0001 |     64 |         1e-05  |      1 |          88.1865 | 0.783 |
| training_function_46a9e_00012 | TERMINATED | 172.16.3.10:4109025 | Cora       | sym         |            0.1 |      4 | False    | False       |          0.0001 |     64 |         1e-05  |      1 |          70.1265 | 0.754 |
| training_function_46a9e_00013 | TERMINATED | 172.16.3.10:4109411 | Cora       | randomwalk  |            0.1 |      4 | False    | False       |          0.0001 |     64 |         1e-05  |      1 |          32.4068 | 0.762 |
